"","BI","SI","EI","CI","MI","PPI","MI25","sigmaMI","sigmaMI25","PPI.1","SR","rarefy","H","D","J","H1","N"
"1",10.0228335614973,38.5653653320945,48.4547681321875,7.3015873015873,1.91615247085747,0.934013142271149,2.32209709896338,2.00529239766082,2.36380981681186,0.558098798267154,9.66666666666667,7.37782726967927,1.14851572358917,0.510588847360687,0.512832257314528,3.15381668534674,768.666666666667
"2",18.6842429637486,39.8982439353248,51.9199346405229,12.3338026354045,2.04855446055049,1.06593550071811,2.34498974807192,2.16765750430799,2.39704299228109,0.767900036051892,10.6666666666667,8.60512453573291,1.50771434861038,0.637567722436752,0.640344833557773,4.09236898892828,1005
"3",22.0363088664002,44.224924012158,52.8193118357053,19.3015873015873,2.05600664645323,1.76344968836626,2.43053145684725,2.29957513277104,2.47783739709093,0.924276104783204,11,8.76868978537469,1.59428278750505,0.680611586052482,0.644152514655579,4.92718602267569,1028.66666666667
"4",22.7629436839963,55.4527639034681,53.4335266301476,25.7439469606474,2.16176470588235,2.56671508611745,2.51464646464647,2.35178333523547,2.51995051731894,1.12113628412972,11,8.79712936626329,1.65328396883007,0.712522635970203,0.68014972536405,5.33537792722356,1410
"5",25.2865483480178,56.0896093379129,56.9706775059353,27.8514294765186,2.17352680496113,3.12224596391263,2.56998556998557,2.40703919933278,2.5394015082089,1.14168762514464,11.3333333333333,8.85206987831718,1.69010857540861,0.723743980660853,0.69090951992791,5.64684109038077,1419.66666666667
"6",26.0883244271503,57.0147562546032,62.9885057471264,27.960927960928,2.34161220043573,3.19015701227914,2.59539969834088,2.62465898637305,2.69902971925848,1.76683965353662,12,8.98592698826908,1.70569410322502,0.750965571093255,0.701126818160574,5.68155716195478,1701.66666666667
"7",27.8013165887135,58.0261195673002,66.3513513513514,36.4186327888687,2.37453542392567,4.08045459480518,2.60214172395558,2.82878470251106,2.80110617961085,2.54426263307842,12,9.82579133716342,1.81282596307158,0.795527711888092,0.763229988684291,6.27665930769409,1767.33333333333
"8",38.6346544462608,67.4802862482336,67.5334701852002,37.6238883299217,2.84772749679582,10.937908496732,3.05181079083519,2.88898783755927,2.85137085137085,4.52033259540375,12.3333333333333,10.942521454102,1.98521984523611,0.802131994129429,0.791394073590363,7.39667994144063,1882.66666666667
