"","BI","CI","PPI","PPI.1","MI","MI25","N"
"1",9.29432013769389,8.24325957554747,0.869239622175769,0.403301323276917,1.90389010323987,2.30518586728673,768.666666666663
"2",17.8400991850658,12.1851153911089,0.967238062063434,0.50489317011683,2.00255776084901,2.32480653357893,1005
"3",22.0363088664002,13.9979452998124,1.63510545419237,0.889878451782426,2.00924899231986,2.35254640950212,1028.66666666853
"4",22.7629436839962,17.688428631568,2.32144602842664,0.963034843606382,2.13915734761946,2.48537887173518,1410.00000000056
"5",25.2865483507628,24.7840602070425,2.55555105345758,1.01943857924315,2.16092628428605,2.53687478431853,1419.6666666667
"6",26.0883244566613,26.57224658246,3.01431385061259,1.11515644136473,2.30701567022447,2.57144971635495,1701.66666671403
"7",27.8013165887135,34.9063074521502,3.4315201398,1.85442409950747,2.31582141011749,2.58985975779439,1767.33333473086
"8",38.6346544463888,50.5973619089587,9.01315950887272,3.4962521985392,2.7773207332369,2.99199196968034,1882.66666666718
